RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5705,15762145,Customer_5705,709,Spain,Female,20,7,16994.99,2,0,1,162981.36,0
5706,15663585,Customer_5706,647,France,Male,60,8,236267.48,2,1,1,125085.27,0
5707,15722427,Customer_5707,776,Spain,Male,67,4,0.0,2,1,0,191705.86,0
5708,15672527,Customer_5708,558,France,Male,88,8,0.0,2,1,1,135537.41,1
5709,15810607,Customer_5709,728,Germany,Male,26,8,45391.76,1,1,0,112136.23,0
5710,15634511,Customer_5710,689,Spain,Female,53,10,0.0,1,1,0,199071.72,0
5711,15642980,Customer_5711,606,France,Male,40,6,65501.65,1,0,0,106910.38,0
5712,15648748,Customer_5712,633,Spain,Female,91,1,90244.35,1,1,1,193385.49,0
5713,15593908,Customer_5713,642,France,Male,67,7,0.0,1,0,1,2440.22,1
5714,15580468,Customer_5714,676,Spain,Male,72,4,0.0,2,0,1,110016.66,0
5715,15578806,Customer_5715,662,Germany,Male,29,10,189863.32,1,0,0,57802.77,0
5716,15804893,Customer_5716,512,France,Female,49,7,29443.39,1,1,1,79130.88,0
5717,15670518,Customer_5717,731,France,Male,41,1,177357.19,2,0,1,17595.28,0
5718,15627095,Customer_5718,740,France,Male,84,6,0.0,1,1,1,52849.92,0
5719,15679133,Customer_5719,663,France,Male,44,4,0.0,1,0,1,113930.93,0
5720,15577024,Customer_5720,747,France,Female,78,3,187488.5,1,0,1,144261.99,0
5721,15714519,Customer_5721,564,France,Female,36,9,30650.94,1,1,1,182060.22,0
5722,15813271,Customer_5722,814,France,Male,90,5,0.0,2,1,1,46358.05,0
5723,15600880,Customer_5723,563,Spain,Female,68,4,0.0,2,1,1,159082.2,0
5724,15575133,Customer_5724,750,France,Male,81,5,235368.02,1,0,1,4918.98,0
5725,15598795,Customer_5725,669,France,Male,19,8,177557.44,1,1,1,178758.59,0
5726,15759380,Customer_5726,688,Germany,Female,53,0,0.0,1,0,1,118950.48,0
5727,15717663,Customer_5727,776,France,Male,28,10,207329.0,2,1,1,169144.8,0
5728,15771045,Customer_5728,712,France,Male,85,0,0.0,3,1,0,51046.21,0
5729,15686638,Customer_5729,573,France,Female,85,5,233462.39,1,0,1,74606.69,1
5730,15654545,Customer_5730,704,Spain,Female,81,1,177279.36,2,1,0,19427.67,0
5731,15656019,Customer_5731,850,Spain,Female,18,7,144299.35,1,1,0,15784.43,0
5732,15660566,Customer_5732,838,France,Female,43,6,0.0,2,1,1,165288.15,0
5733,15761545,Customer_5733,752,Germany,Male,28,5,0.0,1,1,1,59404.83,0
5734,15687991,Customer_5734,697,Germany,Male,19,3,0.0,1,1,1,70532.23,0
5735,15604939,Customer_5735,571,Germany,Male,57,8,208996.64,2,1,1,106120.91,0
5736,15621686,Customer_5736,693,Germany,Male,21,6,0.0,1,1,1,134133.61,0
5737,15591300,Customer_5737,642,Germany,Male,54,6,0.0,2,1,1,9338.9,0
5738,15802022,Customer_5738,595,France,Male,78,4,0.0,2,0,1,114846.4,0
5739,15662098,Customer_5739,631,France,Male,22,0,62847.74,1,1,1,122012.16,0
5740,15782564,Customer_5740,575,France,Male,32,1,92437.33,1,1,0,170071.85,0
5741,15668888,Customer_5741,850,Spain,Female,84,7,0.0,1,1,0,30936.63,0
5742,15595994,Customer_5742,611,Germany,Male,43,10,85591.01,1,0,1,90059.84,0
5743,15649452,Customer_5743,730,Spain,Male,23,4,0.0,2,1,0,94844.35,0
5744,15616625,Customer_5744,651,Spain,Male,61,1,211678.62,1,1,1,169506.34,1
5745,15633964,Customer_5745,522,France,Male,75,4,0.0,2,0,1,72499.96,1
5746,15803033,Customer_5746,641,Germany,Male,63,7,0.0,2,1,1,16218.47,0
5747,15772967,Customer_5747,657,Germany,Female,59,3,45113.71,1,0,0,120250.87,0
5748,15701136,Customer_5748,802,Spain,Female,65,2,219418.49,2,1,1,132389.91,0
5749,15649704,Customer_5749,639,Spain,Female,44,4,122626.73,2,1,1,116480.58,0
5750,15591057,Customer_5750,548,Germany,Male,37,6,245896.5,1,1,0,97976.79,0
5751,15780848,Customer_5751,536,France,Male,87,1,0.0,2,0,1,42634.85,1
5752,15655733,Customer_5752,753,Spain,Male,52,0,0.0,2,1,1,107726.79,1
5753,15697335,Customer_5753,586,France,Male,65,10,40834.34,2,1,0,7228.3,0
5754,15616756,Customer_5754,659,Spain,Female,84,4,124055.04,1,0,0,113349.26,0
5755,15626580,Customer_5755,479,Spain,Female,85,6,248461.74,2,0,0,97821.36,0
5756,15567262,Customer_5756,818,France,Male,69,7,45770.62,2,1,0,190518.37,0
5757,15776379,Customer_5757,554,Germany,Male,85,10,147816.03,1,0,0,63996.18,1
5758,15776112,Customer_5758,741,France,Female,21,7,92627.2,2,1,0,4362.44,0
5759,15618832,Customer_5759,759,France,Female,56,9,103085.95,2,0,1,152020.36,1
5760,15782116,Customer_5760,850,France,Female,38,8,223790.2,2,0,1,33542.64,0
5761,15625680,Customer_5761,548,Spain,Female,83,10,0.0,2,1,0,108894.09,0
5762,15716147,Customer_5762,657,Spain,Female,33,10,0.0,1,1,0,42974.22,1
5763,15652015,Customer_5763,850,Spain,Female,24,0,0.0,1,0,0,107886.71,0
5764,15574910,Customer_5764,590,France,Female,26,6,136963.77,2,1,0,116201.01,0
5765,15727168,Customer_5765,642,Spain,Male,34,9,200010.69,1,1,0,132340.76,1
5766,15716179,Customer_5766,727,Germany,Male,29,7,242975.9,2,1,0,74604.01,0
5767,15730934,Customer_5767,745,France,Female,74,5,242036.69,1,1,0,12231.19,1
5768,15747622,Customer_5768,843,France,Male,62,9,199468.48,1,1,0,119380.67,0
5769,15634387,Customer_5769,597,France,Female,28,3,0.0,2,0,1,172898.86,0
5770,15611171,Customer_5770,599,Spain,Male,30,6,49158.15,1,0,0,105090.92,0
5771,15726951,Customer_5771,666,Germany,Female,48,2,20672.92,1,1,0,50056.65,0
5772,15741211,Customer_5772,820,Germany,Male,43,1,65546.79,2,1,1,82697.08,0
5773,15623800,Customer_5773,590,France,Female,80,5,0.0,2,0,1,108050.51,1
5774,15599022,Customer_5774,619,Germany,Male,48,1,0.0,2,1,0,17542.49,1
5775,15645251,Customer_5775,595,France,Male,39,5,63943.68,2,0,0,113617.82,0
5776,15747392,Customer_5776,630,France,Female,23,9,30050.91,1,0,0,21869.15,0
5777,15744186,Customer_5777,600,Germany,Female,37,2,135682.47,1,1,1,35579.35,0
5778,15585311,Customer_5778,689,France,Female,27,1,40316.37,1,0,1,78609.5,0
5779,15682040,Customer_5779,625,Spain,Male,52,7,188264.47,2,1,0,159866.03,0
5780,15683696,Customer_5780,754,France,Male,43,3,0.0,1,1,0,164756.12,0
5781,15650484,Customer_5781,651,Germany,Male,88,3,171295.05,2,0,1,56531.68,1
5782,15647816,Customer_5782,469,France,Male,54,6,221804.66,1,1,0,107593.69,0
5783,15714863,Customer_5783,807,Germany,Female,25,7,0.0,2,1,0,18747.79,0
5784,15779334,Customer_5784,732,France,Female,22,8,0.0,1,1,0,199533.82,1
5785,15615314,Customer_5785,769,France,Male,61,9,164858.4,2,1,1,130789.51,0
5786,15668302,Customer_5786,622,Spain,Female,84,7,22807.82,2,1,0,44845.95,1
5787,15605016,Customer_5787,850,France,Female,89,3,85360.54,2,0,0,179935.71,1
5788,15722554,Customer_5788,725,Spain,Female,66,1,0.0,2,1,1,69955.47,1
5789,15660379,Customer_5789,726,Spain,Female,53,9,153096.07,2,1,1,55056.69,0
5790,15806872,Customer_5790,434,France,Male,43,4,78933.37,2,1,1,59492.55,0
5791,15625452,Customer_5791,632,France,Female,62,6,235718.7,1,1,0,97208.02,0
5792,15731483,Customer_5792,714,Germany,Female,78,1,0.0,1,0,1,6701.69,1
5793,15747135,Customer_5793,681,Spain,Female,61,3,186529.24,2,1,0,130289.56,1
5794,15595591,Customer_5794,594,Spain,Male,21,5,0.0,2,1,0,189545.26,0
5795,15720966,Customer_5795,375,Germany,Female,75,7,194747.19,2,0,0,163102.78,0
5796,15660402,Customer_5796,668,Spain,Male,43,9,0.0,2,0,1,162210.83,1
5797,15702181,Customer_5797,682,France,Male,46,5,0.0,2,1,1,154808.43,1
5798,15787061,Customer_5798,796,Spain,Female,26,5,212148.68,4,1,0,71356.97,0
5799,15798513,Customer_5799,714,Spain,Female,53,5,53403.55,2,0,1,38094.25,1
5800,15751796,Customer_5800,669,France,Male,21,3,0.0,2,1,1,62875.73,1
5801,15701017,Customer_5801,662,France,Male,76,2,0.0,1,1,0,34567.27,1
5802,15594346,Customer_5802,667,France,Male,54,0,56621.27,1,0,0,170182.27,1
5803,15595677,Customer_5803,604,France,Male,30,1,0.0,1,1,0,84209.64,0
5804,15713086,Customer_5804,607,Spain,Female,37,1,0.0,2,0,1,162389.99,0
5805,15810580,Customer_5805,670,France,Male,34,9,0.0,1,1,1,58067.5,0
5806,15737377,Customer_5806,777,France,Female,68,6,46328.56,2,1,0,28759.27,0
5807,15734018,Customer_5807,730,France,Female,72,10,0.0,3,1,0,174111.39,0
5808,15654555,Customer_5808,701,Spain,Male,50,5,160474.13,2,0,0,159779.79,0
5809,15701861,Customer_5809,505,Germany,Female,38,7,76286.62,2,1,1,111228.27,1
5810,15729526,Customer_5810,746,France,Male,39,8,64568.42,1,0,0,24664.19,0
5811,15678171,Customer_5811,689,France,Male,42,4,0.0,1,0,1,67272.63,0
5812,15587329,Customer_5812,850,Spain,Male,84,10,185351.35,1,0,0,11519.97,0
5813,15726932,Customer_5813,659,Spain,Female,29,2,86636.1,2,0,1,179634.32,0
5814,15668049,Customer_5814,723,France,Female,32,3,76710.23,1,1,0,48058.93,0
5815,15722693,Customer_5815,701,France,Male,19,10,15395.46,1,1,0,104656.63,0
5816,15572883,Customer_5816,648,France,Female,21,7,0.0,2,1,0,188365.1,1
5817,15730625,Customer_5817,653,France,Female,62,2,190648.99,1,0,1,124624.17,0
5818,15760806,Customer_5818,605,Germany,Female,30,1,0.0,2,1,0,124609.72,1
5819,15810042,Customer_5819,713,Spain,Female,72,6,236302.46,2,0,0,166565.08,0
5820,15661733,Customer_5820,526,France,Female,49,3,80447.73,2,0,0,138682.66,0
5821,15783518,Customer_5821,850,Spain,Male,39,7,0.0,4,1,0,97154.65,0
5822,15624089,Customer_5822,642,France,Female,72,0,0.0,1,1,1,24447.12,1
5823,15570966,Customer_5823,602,Germany,Female,34,7,0.0,1,0,0,99335.19,0
5824,15776632,Customer_5824,635,Germany,Male,87,4,212730.2,1,1,1,36396.99,1
5825,15577487,Customer_5825,750,France,Female,68,1,198885.27,2,0,1,98372.79,0
5826,15763601,Customer_5826,725,France,Female,25,0,80585.78,2,1,1,4400.89,0
5827,15600784,Customer_5827,651,Germany,Female,78,5,29533.48,2,1,0,70503.74,0
5828,15720548,Customer_5828,613,France,Male,27,8,0.0,3,1,0,11069.66,0
5829,15702435,Customer_5829,549,France,Female,36,8,0.0,2,1,0,29133.09,0
5830,15756179,Customer_5830,650,Germany,Female,31,8,0.0,2,1,1,138979.18,0
5831,15779071,Customer_5831,691,Spain,Male,84,10,171304.21,2,1,1,195254.63,1
5832,15740773,Customer_5832,438,France,Male,72,3,223543.18,1,1,0,112946.68,1
5833,15730871,Customer_5833,751,Spain,Female,78,5,53014.52,1,1,1,33908.18,0
5834,15718931,Customer_5834,707,France,Male,73,9,216929.04,1,1,1,75295.33,0
5835,15699692,Customer_5835,623,Spain,Male,80,5,22327.33,1,1,1,46878.41,1
5836,15730058,Customer_5836,657,Germany,Male,28,4,0.0,1,0,0,9578.71,0
5837,15773589,Customer_5837,568,Spain,Female,64,1,0.0,2,1,0,182607.45,0
5838,15666336,Customer_5838,666,France,Female,23,6,0.0,2,1,0,108431.7,0
5839,15588969,Customer_5839,450,Germany,Male,51,0,58894.89,2,1,0,29784.45,1
5840,15746880,Customer_5840,754,Germany,Male,82,5,231935.08,1,1,0,149141.83,0
5841,15801948,Customer_5841,634,France,Male,81,4,0.0,2,1,0,34265.39,1
5842,15773519,Customer_5842,466,France,Male,83,4,143217.1,2,1,0,41312.12,1
5843,15579222,Customer_5843,762,France,Female,48,7,99483.86,1,0,1,120310.11,0
5844,15804514,Customer_5844,609,France,Male,79,8,0.0,2,1,1,85295.14,1
5845,15676787,Customer_5845,600,Spain,Female,71,6,138775.61,2,0,1,178939.87,0
5846,15625606,Customer_5846,612,France,Male,25,9,138339.67,2,1,0,119342.03,0
5847,15604244,Customer_5847,600,France,Female,59,7,0.0,1,1,0,36497.44,0
5848,15713612,Customer_5848,714,Germany,Female,58,1,173128.56,1,1,1,94943.73,1
5849,15706261,Customer_5849,640,France,Male,76,1,0.0,1,1,0,145344.3,1
5850,15659344,Customer_5850,611,Germany,Female,57,7,15084.18,2,1,1,120022.33,0
5851,15687556,Customer_5851,622,France,Female,39,5,124836.96,2,0,1,64246.06,0
5852,15623286,Customer_5852,777,Spain,Female,41,7,140056.69,1,1,1,77291.38,0
5853,15737171,Customer_5853,587,Spain,Male,55,8,0.0,2,1,0,133123.43,0
5854,15644927,Customer_5854,645,Spain,Female,19,8,142402.13,1,1,1,103800.52,0
5855,15787633,Customer_5855,554,France,Female,58,10,0.0,2,1,1,14761.27,0
5856,15602045,Customer_5856,778,Spain,Male,36,5,0.0,2,1,0,109734.95,0
5857,15692290,Customer_5857,588,France,Male,19,7,166425.91,2,1,1,90959.66,0
5858,15758463,Customer_5858,807,France,Female,79,1,0.0,1,1,0,162982.2,0
5859,15588108,Customer_5859,850,France,Female,33,7,0.0,1,1,0,22476.55,0
5860,15575573,Customer_5860,724,Germany,Male,39,2,198652.18,1,1,1,219.28,0
5861,15692507,Customer_5861,587,France,Male,31,0,69423.18,2,0,1,164148.54,0
5862,15636474,Customer_5862,557,Germany,Female,73,6,0.0,2,1,0,42253.12,1
5863,15720438,Customer_5863,772,France,Female,82,0,165737.43,2,1,0,6314.75,0
5864,15576536,Customer_5864,682,France,Male,62,10,163527.47,1,1,0,44209.9,0
5865,15690729,Customer_5865,652,Germany,Male,71,0,0.0,2,1,0,177196.98,0
5866,15587662,Customer_5866,706,France,Female,83,0,66004.06,1,1,0,34240.07,0
5867,15776203,Customer_5867,560,Germany,Female,63,3,98428.03,1,0,1,64002.86,0
5868,15750792,Customer_5868,632,France,Male,50,3,29936.19,2,1,1,122117.8,0
5869,15701009,Customer_5869,558,Spain,Female,67,9,0.0,1,1,0,35899.59,1
5870,15730908,Customer_5870,690,Germany,Female,39,10,0.0,1,1,0,129028.77,0
5871,15636736,Customer_5871,720,France,Female,57,5,107400.04,1,1,0,141332.59,0
5872,15629092,Customer_5872,766,France,Female,56,9,95638.44,2,1,0,46216.7,0
5873,15796166,Customer_5873,590,Germany,Male,58,2,168076.45,1,1,1,19256.7,1
5874,15657497,Customer_5874,756,Spain,Male,85,9,28141.71,1,1,1,80397.72,0
5875,15669863,Customer_5875,481,France,Female,24,5,80522.06,1,1,1,139722.95,0
5876,15586684,Customer_5876,545,France,Female,88,6,97891.07,1,1,0,162697.92,0
5877,15692812,Customer_5877,718,Spain,Female,21,10,134461.67,2,1,0,7346.62,0
5878,15706652,Customer_5878,708,Germany,Female,76,0,124376.61,2,0,1,107315.71,0
5879,15670314,Customer_5879,694,France,Male,43,5,0.0,1,1,0,51477.94,0
5880,15719402,Customer_5880,495,France,Female,48,9,139789.09,4,1,0,83219.87,0
5881,15579390,Customer_5881,760,France,Female,90,0,0.0,1,1,1,105752.36,0
5882,15608909,Customer_5882,685,Germany,Male,86,6,0.0,1,1,1,147047.49,0
5883,15616121,Customer_5883,673,France,Male,69,9,173273.58,2,1,0,7971.13,0
5884,15715668,Customer_5884,727,Spain,Female,89,4,159930.17,2,0,0,34083.24,1
5885,15761648,Customer_5885,610,France,Male,38,9,0.0,1,1,1,123269.49,0
5886,15788564,Customer_5886,776,France,Male,33,3,164882.79,1,1,1,88174.77,0
5887,15798510,Customer_5887,681,Germany,Female,68,0,159962.25,2,1,1,41984.22,1
5888,15776840,Customer_5888,693,Spain,Female,33,8,194753.36,2,1,1,13007.06,0
5889,15590135,Customer_5889,733,Spain,Male,35,6,74273.43,3,1,1,182950.99,0
5890,15776816,Customer_5890,486,France,Female,64,1,152975.74,2,1,1,72586.51,0
5891,15741782,Customer_5891,609,Germany,Male,73,3,0.0,2,1,1,82114.97,0
5892,15569505,Customer_5892,617,Germany,Male,45,3,0.0,2,1,0,9833.12,0
5893,15586867,Customer_5893,587,France,Male,73,7,29076.92,2,1,0,147713.32,0
5894,15613630,Customer_5894,681,France,Female,54,1,80230.93,4,0,0,198427.2,0
5895,15604029,Customer_5895,616,France,Female,33,10,77195.61,2,1,0,195653.1,0
5896,15752797,Customer_5896,738,France,Male,82,4,183820.23,2,1,0,62247.32,0
5897,15788003,Customer_5897,679,Spain,Male,77,9,0.0,1,0,1,192221.92,0
5898,15662148,Customer_5898,583,France,Female,78,7,65388.93,2,1,0,81535.02,0
5899,15657952,Customer_5899,676,Spain,Male,28,5,0.0,2,0,1,77452.83,0
5900,15726472,Customer_5900,550,Germany,Male,83,3,249989.67,1,1,1,166325.7,0
5901,15641666,Customer_5901,533,Germany,Female,49,4,0.0,1,1,0,158355.57,1
5902,15657538,Customer_5902,626,Germany,Female,36,1,222753.0,1,0,0,94981.47,0
5903,15748142,Customer_5903,707,France,Female,73,4,0.0,3,0,1,89487.83,0
5904,15805176,Customer_5904,712,France,Female,22,2,202184.33,2,0,0,193682.65,0
5905,15654088,Customer_5905,715,France,Male,20,2,205197.7,1,1,0,81707.01,0
5906,15592132,Customer_5906,597,Germany,Female,45,6,0.0,1,1,0,172339.26,0
5907,15793266,Customer_5907,594,France,Female,89,2,48737.0,2,1,0,149286.54,1
5908,15793914,Customer_5908,408,Spain,Male,46,3,80908.29,2,1,1,21394.5,0
5909,15609960,Customer_5909,508,France,Male,76,6,62028.99,1,1,1,31804.72,1
5910,15772433,Customer_5910,822,France,Male,42,2,0.0,3,1,0,7507.77,1
5911,15655469,Customer_5911,659,France,Female,39,9,97106.52,2,0,1,7044.35,0
5912,15635489,Customer_5912,606,Spain,Male,88,9,0.0,2,0,0,120890.37,0
5913,15813354,Customer_5913,736,Germany,Female,40,1,0.0,2,1,0,15410.89,0
5914,15634366,Customer_5914,698,France,Male,87,9,102625.81,1,1,1,27247.64,0
5915,15772463,Customer_5915,684,Germany,Female,57,6,0.0,2,0,1,48875.3,0
5916,15789285,Customer_5916,610,France,Male,31,4,35872.03,2,0,0,110665.31,0
5917,15803636,Customer_5917,643,Spain,Female,46,0,105270.89,3,0,1,45796.18,1
5918,15708870,Customer_5918,716,Germany,Female,33,9,0.0,1,1,1,79185.87,0
5919,15779576,Customer_5919,753,France,Male,27,7,0.0,2,0,1,70672.52,0
5920,15571527,Customer_5920,639,Germany,Male,64,2,102570.71,2,0,1,79264.45,0
5921,15652972,Customer_5921,715,France,Female,21,10,199725.16,2,1,0,185799.29,1
5922,15751663,Customer_5922,484,Spain,Male,29,6,169701.58,2,0,1,193932.77,0
5923,15618178,Customer_5923,573,France,Female,59,5,161564.46,1,0,0,14504.8,0
5924,15569873,Customer_5924,617,Germany,Female,21,9,214781.79,1,1,0,22113.04,1
5925,15585204,Customer_5925,543,France,Female,23,5,0.0,1,1,1,10946.83,0
5926,15666706,Customer_5926,603,Germany,Male,31,7,195079.45,1,1,1,77532.49,0
5927,15642662,Customer_5927,850,Spain,Female,52,3,0.0,2,1,0,170219.66,1
5928,15608001,Customer_5928,836,Germany,Female,64,3,13881.87,1,0,0,159962.36,1
5929,15777353,Customer_5929,524,Germany,Female,75,2,0.0,1,1,1,70962.6,1
5930,15602003,Customer_5930,625,Spain,Female,82,0,93661.24,2,1,1,150138.69,0
5931,15631186,Customer_5931,616,France,Male,36,9,0.0,2,0,1,195789.45,0
5932,15641917,Customer_5932,586,France,Male,74,2,110259.55,2,0,1,38797.71,0
5933,15616561,Customer_5933,516,France,Female,82,0,164567.23,2,0,1,192769.97,0
5934,15637896,Customer_5934,637,Spain,Male,30,5,230563.27,1,1,1,154154.59,0
5935,15678247,Customer_5935,569,France,Male,25,7,158927.32,1,1,1,22942.25,0
5936,15734324,Customer_5936,519,Germany,Female,35,2,215618.34,1,1,1,158902.37,0
5937,15734894,Customer_5937,583,Germany,Male,52,3,0.0,2,0,1,20460.03,1
5938,15804225,Customer_5938,766,France,Male,43,4,60525.08,1,1,1,5956.96,0
5939,15723502,Customer_5939,598,France,Male,55,6,242870.29,1,1,1,152917.42,0
5940,15613004,Customer_5940,596,France,Male,83,10,0.0,1,1,1,178990.05,1
5941,15575053,Customer_5941,651,France,Male,43,5,66454.47,1,1,1,80082.33,0
5942,15808762,Customer_5942,757,France,Male,74,1,159033.73,1,1,1,4824.19,0
5943,15716535,Customer_5943,508,France,Female,42,6,97031.86,2,1,0,119512.08,0
5944,15612931,Customer_5944,710,Spain,Male,47,7,0.0,3,1,1,46666.61,0
5945,15770621,Customer_5945,669,Spain,Female,24,0,216610.76,1,1,0,108755.01,0
5946,15767849,Customer_5946,738,France,Female,44,5,186571.03,1,1,0,63590.58,0
5947,15654814,Customer_5947,711,France,Female,28,10,67226.21,2,1,1,124477.61,0
5948,15703357,Customer_5948,839,France,Male,25,8,85838.34,1,1,0,52068.3,0
5949,15588775,Customer_5949,592,Germany,Male,28,6,79530.51,2,1,1,29694.76,0
5950,15693081,Customer_5950,561,Spain,Female,47,4,197359.07,1,1,1,150479.63,0
5951,15737297,Customer_5951,584,France,Female,32,9,0.0,2,1,1,107768.98,0
5952,15713447,Customer_5952,677,France,Female,73,10,238173.83,2,1,0,63487.49,1
5953,15697829,Customer_5953,765,Spain,Male,52,9,206004.92,1,1,0,125578.91,0
5954,15612950,Customer_5954,792,Germany,Male,56,8,0.0,1,0,0,57448.26,1
5955,15758575,Customer_5955,590,France,Male,41,1,198626.27,2,1,0,73066.33,0
5956,15569875,Customer_5956,827,Germany,Female,25,6,0.0,3,1,0,75170.76,0
5957,15755197,Customer_5957,674,France,Male,60,8,70890.43,2,0,1,45301.15,0
5958,15625996,Customer_5958,643,France,Male,59,1,97199.62,2,1,0,88176.74,1
5959,15756320,Customer_5959,643,Spain,Female,58,10,243310.27,2,1,1,163046.8,0
5960,15695717,Customer_5960,784,Spain,Male,64,9,0.0,1,1,1,194186.44,1
5961,15747285,Customer_5961,559,France,Female,43,5,182705.4,1,1,1,43891.83,0
5962,15726752,Customer_5962,687,Spain,Male,69,8,124500.47,1,1,1,187760.52,1
5963,15582135,Customer_5963,667,France,Female,39,2,99173.75,1,0,0,55584.59,0
5964,15615892,Customer_5964,517,Spain,Male,22,7,201140.8,2,1,0,93984.17,0
5965,15805015,Customer_5965,388,France,Female,32,4,213597.84,1,0,1,20138.99,0
5966,15682901,Customer_5966,660,Spain,Male,53,6,27253.4,1,1,1,121608.98,0
5967,15807600,Customer_5967,526,Spain,Female,80,2,0.0,1,1,1,102170.51,1
5968,15797614,Customer_5968,622,France,Female,66,7,131889.05,1,0,1,135782.45,0
5969,15768437,Customer_5969,644,Spain,Male,72,1,85959.46,1,1,1,120086.41,0
5970,15622722,Customer_5970,480,Spain,Male,89,7,198059.92,1,0,0,196276.28,1
5971,15789902,Customer_5971,631,Spain,Female,77,1,37536.01,2,1,0,154025.72,0
5972,15703345,Customer_5972,595,France,Male,74,6,201471.59,2,1,0,193090.44,0
5973,15703490,Customer_5973,594,Spain,Female,46,1,158292.74,2,0,1,105103.65,0
5974,15722903,Customer_5974,600,Spain,Female,36,6,79448.25,2,1,0,56290.71,0
5975,15738821,Customer_5975,610,France,Male,90,0,92669.13,2,0,0,106394.13,0
5976,15815613,Customer_5976,543,Spain,Male,27,5,53895.8,1,0,1,93351.72,0
5977,15775024,Customer_5977,850,France,Male,27,9,70617.62,2,0,0,85443.46,0
5978,15693416,Customer_5978,479,France,Female,74,6,182144.53,2,1,0,80218.52,0
5979,15651316,Customer_5979,690,Germany,Female,71,3,100212.19,1,1,1,162267.42,0
5980,15669394,Customer_5980,617,Germany,Male,73,10,0.0,2,1,1,148221.36,1
5981,15596745,Customer_5981,570,Germany,Female,85,10,0.0,1,1,1,128774.2,1
5982,15619664,Customer_5982,708,France,Female,86,0,0.0,1,1,0,129003.71,0
5983,15624950,Customer_5983,756,Spain,Male,72,5,129776.96,1,0,1,74786.84,0
5984,15686683,Customer_5984,665,France,Female,86,3,191552.76,1,0,1,87666.0,0
5985,15594692,Customer_5985,664,France,Female,89,2,0.0,2,0,1,30517.91,0
5986,15610408,Customer_5986,671,France,Female,18,3,165539.6,1,0,1,115798.35,1
